2024-03-30 07:41:33,833 INFO    StreamThr :268 [internal.py:wandb_internal():86] W&B internal server running at pid: 268, started at: 2024-03-30 07:41:33.832676
2024-03-30 07:41:36,006 DEBUG   HandlerThread:268 [system_info.py:_probe_git():135] Probing git
2024-03-30 07:41:36,015 DEBUG   HandlerThread:268 [system_info.py:_probe_git():143] Probing git done
2024-03-30 07:41:36,016 DEBUG   HandlerThread:268 [system_info.py:probe():198] Probing system done
2024-03-30 07:41:36,016 DEBUG   HandlerThread:268 [system_monitor.py:probe():223] {'os': 'Linux-4.14.336-257.566.amzn2.x86_64-x86_64-with-glibc2.31', 'python': '3.9.16', 'heartbeatAt': '2024-03-30T07:41:36.001177', 'startedAt': '2024-03-30T07:41:33.828193', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/train/train.py', 'codePathLocal': 'train/train.py', 'codePath': 'train/train.py', 'git': {'remote': 'https://github.com/alessioborgi/AdaViT.git', 'commit': '577beb3d50fddedd127cfe6a9d2de0cbeef7d522'}, 'email': 'borgi.1952442@studenti.uniroma1.it', 'root': '/home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT', 'host': 'default', 'username': 'studio-lab-user', 'executable': '/home/studio-lab-user/.conda/envs/studiolab/bin/python', 'cpu_count': 2, 'cpu_count_logical': 4, 'cpu_freq': {'current': 3101.065, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3099.536, 'min': 0.0, 'max': 0.0}, {'current': 3107.651, 'min': 0.0, 'max': 0.0}, {'current': 3100.19, 'min': 0.0, 'max': 0.0}, {'current': 3096.883, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 32.0, 'used': 6.4849853515625e-05}}, 'gpu': 'Tesla T4', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla T4', 'memory_total': 16106127360}], 'memory': {'total': 15.362648010253906}}
2024-03-30 07:41:36,016 INFO    HandlerThread:268 [system_monitor.py:probe():224] Finished collecting system info
2024-03-30 07:41:36,016 INFO    HandlerThread:268 [system_monitor.py:probe():227] Publishing system info
2024-03-30 07:41:36,016 DEBUG   HandlerThread:268 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-03-30 07:41:36,073 INFO    Thread-12 :268 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/conda-environment.yaml
2024-03-30 07:41:43,072 INFO    Thread-12 :268 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/conda-environment.yaml
2024-03-30 07:41:43,193 DEBUG   HandlerThread:268 [system_info.py:_save_conda():222] Saving conda packages done
2024-03-30 07:41:43,193 INFO    HandlerThread:268 [system_monitor.py:probe():229] Finished publishing system info
2024-03-30 07:41:43,196 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: status_report
2024-03-30 07:41:43,196 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: keepalive
2024-03-30 07:41:43,197 DEBUG   SenderThread:268 [sender.py:send():379] send: files
2024-03-30 07:41:43,197 INFO    SenderThread:268 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-03-30 07:41:43,349 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: python_packages
2024-03-30 07:41:43,349 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: python_packages
2024-03-30 07:41:43,350 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: stop_status
2024-03-30 07:41:43,350 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: stop_status
2024-03-30 07:41:43,352 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-30 07:41:43,446 DEBUG   SenderThread:268 [sender.py:send():379] send: telemetry
2024-03-30 07:41:43,446 DEBUG   SenderThread:268 [sender.py:send():379] send: telemetry
2024-03-30 07:41:43,446 DEBUG   SenderThread:268 [sender.py:send():379] send: telemetry
2024-03-30 07:41:43,560 DEBUG   SenderThread:268 [sender.py:send():379] send: exit
2024-03-30 07:41:43,560 INFO    SenderThread:268 [sender.py:send_exit():586] handling exit code: 1
2024-03-30 07:41:43,560 INFO    SenderThread:268 [sender.py:send_exit():588] handling runtime: 9
2024-03-30 07:41:43,562 INFO    SenderThread:268 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-30 07:41:43,562 INFO    SenderThread:268 [sender.py:send_exit():594] send defer
2024-03-30 07:41:43,562 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:43,562 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-30 07:41:43,562 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:43,562 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 0
2024-03-30 07:41:43,562 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 1
2024-03-30 07:41:43,562 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:43,562 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-30 07:41:43,563 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:43,563 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 1
2024-03-30 07:41:43,563 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 2
2024-03-30 07:41:43,563 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:43,563 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-30 07:41:43,563 INFO    HandlerThread:268 [system_monitor.py:finish():203] Stopping system monitor
2024-03-30 07:41:43,563 DEBUG   SystemMonitor:268 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-30 07:41:43,563 INFO    HandlerThread:268 [interfaces.py:finish():202] Joined cpu monitor
2024-03-30 07:41:43,563 DEBUG   SystemMonitor:268 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-30 07:41:43,564 INFO    HandlerThread:268 [interfaces.py:finish():202] Joined disk monitor
2024-03-30 07:41:43,564 DEBUG   SystemMonitor:268 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-30 07:41:43,567 INFO    HandlerThread:268 [interfaces.py:finish():202] Joined gpu monitor
2024-03-30 07:41:43,567 INFO    HandlerThread:268 [interfaces.py:finish():202] Joined memory monitor
2024-03-30 07:41:43,567 INFO    HandlerThread:268 [interfaces.py:finish():202] Joined network monitor
2024-03-30 07:41:43,568 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:43,568 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 2
2024-03-30 07:41:43,568 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 3
2024-03-30 07:41:43,568 DEBUG   SenderThread:268 [sender.py:send():379] send: stats
2024-03-30 07:41:43,568 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:43,568 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-30 07:41:43,568 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:43,568 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 3
2024-03-30 07:41:43,568 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 4
2024-03-30 07:41:43,569 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:43,569 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-30 07:41:43,569 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:43,569 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 4
2024-03-30 07:41:43,569 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 5
2024-03-30 07:41:43,569 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:43,569 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-30 07:41:43,569 DEBUG   SenderThread:268 [sender.py:send():379] send: summary
2024-03-30 07:41:43,570 INFO    SenderThread:268 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-30 07:41:43,570 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:43,570 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 5
2024-03-30 07:41:43,570 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 6
2024-03-30 07:41:43,571 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:43,571 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-30 07:41:43,571 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:43,571 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 6
2024-03-30 07:41:43,574 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: status_report
2024-03-30 07:41:43,583 INFO    wandb-upload_0:268 [upload_job.py:push():131] Uploaded file /tmp/tmp1o1c35m0wandb/0b2m8ntj-wandb-metadata.json
2024-03-30 07:41:43,638 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 7
2024-03-30 07:41:43,638 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:43,638 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-30 07:41:43,638 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:43,638 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 7
2024-03-30 07:41:44,072 INFO    Thread-12 :268 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/config.yaml
2024-03-30 07:41:44,073 INFO    Thread-12 :268 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/output.log
2024-03-30 07:41:44,073 INFO    Thread-12 :268 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/wandb-summary.json
2024-03-30 07:41:44,073 INFO    Thread-12 :268 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/requirements.txt
2024-03-30 07:41:44,073 INFO    Thread-12 :268 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/wandb-metadata.json
2024-03-30 07:41:44,560 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-30 07:41:46,073 INFO    Thread-12 :268 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/output.log
2024-03-30 07:41:47,451 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 8
2024-03-30 07:41:47,452 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: poll_exit
2024-03-30 07:41:47,452 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:47,452 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-30 07:41:47,452 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:47,452 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 8
2024-03-30 07:41:47,453 INFO    SenderThread:268 [job_builder.py:build():318] Attempting to build job artifact
2024-03-30 07:41:47,453 INFO    SenderThread:268 [job_builder.py:_get_source_type():455] is repo sourced job
2024-03-30 07:41:47,472 INFO    SenderThread:268 [job_builder.py:build():431] adding wandb-job metadata file
2024-03-30 07:41:47,475 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 9
2024-03-30 07:41:47,476 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:47,476 DEBUG   SenderThread:268 [sender.py:send():379] send: artifact
2024-03-30 07:41:47,476 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-30 07:41:47,561 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-30 07:41:47,813 INFO    SenderThread:268 [sender.py:send_artifact():1468] sent artifact job-https___github.com_alessioborgi_AdaViT.git_train_train.py - {'id': 'QXJ0aWZhY3Q6Nzc2NzM4MjAx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NDA3ODE0NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc2NzM4MjAx', 'versionIndex': 1}}}
2024-03-30 07:41:47,813 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:47,813 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 9
2024-03-30 07:41:47,813 INFO    SenderThread:268 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-30 07:41:48,074 INFO    Thread-12 :268 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/output.log
2024-03-30 07:41:48,074 INFO    SenderThread:268 [dir_watcher.py:finish():388] scan: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files
2024-03-30 07:41:48,074 INFO    SenderThread:268 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/config.yaml config.yaml
2024-03-30 07:41:48,075 INFO    SenderThread:268 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/conda-environment.yaml conda-environment.yaml
2024-03-30 07:41:48,075 INFO    SenderThread:268 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/wandb-metadata.json wandb-metadata.json
2024-03-30 07:41:48,077 INFO    SenderThread:268 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/requirements.txt requirements.txt
2024-03-30 07:41:48,077 INFO    SenderThread:268 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/output.log output.log
2024-03-30 07:41:48,079 INFO    SenderThread:268 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/wandb-summary.json wandb-summary.json
2024-03-30 07:41:48,084 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 10
2024-03-30 07:41:48,084 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: poll_exit
2024-03-30 07:41:48,084 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:48,086 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-30 07:41:48,086 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:48,086 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 10
2024-03-30 07:41:48,086 INFO    SenderThread:268 [file_pusher.py:finish():172] shutting down file pusher
2024-03-30 07:41:48,333 INFO    wandb-upload_0:268 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/config.yaml
2024-03-30 07:41:48,439 INFO    wandb-upload_3:268 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/output.log
2024-03-30 07:41:48,444 INFO    wandb-upload_2:268 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/requirements.txt
2024-03-30 07:41:48,463 INFO    wandb-upload_4:268 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/wandb-summary.json
2024-03-30 07:41:48,464 INFO    wandb-upload_1:268 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/files/conda-environment.yaml
2024-03-30 07:41:48,562 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-30 07:41:48,562 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: poll_exit
2024-03-30 07:41:48,665 INFO    Thread-11 :268 [sender.py:transition_state():614] send defer: 11
2024-03-30 07:41:48,665 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:48,665 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-30 07:41:48,665 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:48,665 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 11
2024-03-30 07:41:48,665 INFO    SenderThread:268 [file_pusher.py:join():178] waiting for file pusher
2024-03-30 07:41:48,666 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 12
2024-03-30 07:41:48,666 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:48,666 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-30 07:41:48,666 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:48,666 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 12
2024-03-30 07:41:48,666 INFO    SenderThread:268 [file_stream.py:finish():614] file stream finish called
2024-03-30 07:41:48,719 INFO    SenderThread:268 [file_stream.py:finish():618] file stream finish is done
2024-03-30 07:41:48,719 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 13
2024-03-30 07:41:48,719 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:48,719 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-30 07:41:48,719 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:48,719 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 13
2024-03-30 07:41:48,720 INFO    SenderThread:268 [sender.py:transition_state():614] send defer: 14
2024-03-30 07:41:48,720 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: defer
2024-03-30 07:41:48,720 INFO    HandlerThread:268 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-30 07:41:48,720 DEBUG   SenderThread:268 [sender.py:send():379] send: final
2024-03-30 07:41:48,720 DEBUG   SenderThread:268 [sender.py:send():379] send: footer
2024-03-30 07:41:48,720 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: defer
2024-03-30 07:41:48,720 INFO    SenderThread:268 [sender.py:send_request_defer():610] handle sender defer: 14
2024-03-30 07:41:48,721 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-30 07:41:48,721 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: poll_exit
2024-03-30 07:41:48,721 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-30 07:41:48,722 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: poll_exit
2024-03-30 07:41:48,722 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: server_info
2024-03-30 07:41:48,722 DEBUG   SenderThread:268 [sender.py:send_request():406] send_request: server_info
2024-03-30 07:41:48,724 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: get_summary
2024-03-30 07:41:48,725 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-30 07:41:48,725 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-30 07:41:48,771 INFO    MainThread:268 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2024-03-30 07:41:48,771 INFO    MainThread:268 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2024-03-30 07:41:48,771 INFO    MainThread:268 [wandb_run.py:_footer_sync_info():3879] logging synced files
2024-03-30 07:41:48,771 DEBUG   HandlerThread:268 [handler.py:handle_request():146] handle_request: shutdown
2024-03-30 07:41:48,771 INFO    HandlerThread:268 [handler.py:finish():866] shutting down handler
2024-03-30 07:41:49,722 INFO    WriterThread:268 [datastore.py:close():296] close: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/wandb/run-20240330_074133-nrn5ix65/run-nrn5ix65.wandb
2024-03-30 07:41:49,771 INFO    SenderThread:268 [sender.py:finish():1546] shutting down sender
2024-03-30 07:41:49,771 INFO    SenderThread:268 [file_pusher.py:finish():172] shutting down file pusher
2024-03-30 07:41:49,771 INFO    SenderThread:268 [file_pusher.py:join():178] waiting for file pusher
