2024-04-25 17:02:24,766 INFO    SystemMonitor:3847 [interfaces.py:start():190] Started disk monitoring
2024-04-25 17:02:24,767 INFO    SystemMonitor:3847 [interfaces.py:start():190] Started gpu monitoring
2024-04-25 17:02:24,767 INFO    SystemMonitor:3847 [interfaces.py:start():190] Started memory monitoring
2024-04-25 17:02:24,768 INFO    SystemMonitor:3847 [interfaces.py:start():190] Started network monitoring
2024-04-25 17:02:24,787 DEBUG   HandlerThread:3847 [system_info.py:probe():196] Probing system
2024-04-25 17:02:24,792 DEBUG   HandlerThread:3847 [system_info.py:_probe_git():181] Probing git
2024-04-25 17:02:24,802 DEBUG   HandlerThread:3847 [system_info.py:_probe_git():189] Probing git done
2024-04-25 17:02:24,802 DEBUG   HandlerThread:3847 [system_info.py:probe():244] Probing system done
2024-04-25 17:02:24,802 DEBUG   HandlerThread:3847 [system_monitor.py:probe():223] {'os': 'Linux-4.14.336-257.568.amzn2.x86_64-x86_64-with-glibc2.31', 'python': '3.9.16', 'heartbeatAt': '2024-04-25T17:02:24.787678', 'startedAt': '2024-04-25T17:02:22.637314', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/train/train.py', 'codePathLocal': 'train/train.py', 'codePath': 'train/train.py', 'git': {'remote': 'https://github.com/alessioborgi/AdaViT.git', 'commit': 'c100191624946511929e13dca4ba0de170dc7561'}, 'email': 'you@example.comalessioborgi3@gmail.com', 'root': '/home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT', 'host': 'default', 'username': 'studio-lab-user', 'executable': '/home/studio-lab-user/.conda/envs/studiolab/bin/python', 'cpu_count': 2, 'cpu_count_logical': 4, 'cpu_freq': {'current': 3105.38825, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3120.41, 'min': 0.0, 'max': 0.0}, {'current': 3099.446, 'min': 0.0, 'max': 0.0}, {'current': 3101.619, 'min': 0.0, 'max': 0.0}, {'current': 3100.078, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 32.0, 'used': 7.62939453125e-05}}, 'gpu': 'Tesla T4', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla T4', 'memory_total': 16106127360}], 'memory': {'total': 15.362648010253906}}
2024-04-25 17:02:24,803 INFO    HandlerThread:3847 [system_monitor.py:probe():224] Finished collecting system info
2024-04-25 17:02:24,803 INFO    HandlerThread:3847 [system_monitor.py:probe():227] Publishing system info
2024-04-25 17:02:24,803 DEBUG   HandlerThread:3847 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-04-25 17:02:24,803 DEBUG   HandlerThread:3847 [system_info.py:_save_pip():68] Saving pip packages done
2024-04-25 17:02:24,803 DEBUG   HandlerThread:3847 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-04-25 17:02:24,868 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/conda-environment.yaml
2024-04-25 17:02:24,868 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/requirements.txt
2024-04-25 17:02:31,866 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/conda-environment.yaml
2024-04-25 17:02:31,961 DEBUG   HandlerThread:3847 [system_info.py:_save_conda():87] Saving conda packages done
2024-04-25 17:02:31,961 INFO    HandlerThread:3847 [system_monitor.py:probe():229] Finished publishing system info
2024-04-25 17:02:31,963 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 17:02:31,964 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: keepalive
2024-04-25 17:02:31,964 DEBUG   SenderThread:3847 [sender.py:send():382] send: files
2024-04-25 17:02:31,964 INFO    SenderThread:3847 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-04-25 17:02:31,971 DEBUG   SenderThread:3847 [sender.py:send():382] send: telemetry
2024-04-25 17:02:31,975 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 17:02:31,975 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 17:02:31,976 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: stop_status
2024-04-25 17:02:32,170 DEBUG   SenderThread:3847 [sender.py:send():382] send: telemetry
2024-04-25 17:02:32,867 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/wandb-metadata.json
2024-04-25 17:02:32,867 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/output.log
2024-04-25 17:02:33,419 INFO    wandb-upload_0:3847 [upload_job.py:push():131] Uploaded file /tmp/tmpisma0a0fwandb/lgpj5sup-wandb-metadata.json
2024-04-25 17:02:33,593 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 17:02:34,572 DEBUG   SenderThread:3847 [sender.py:send():382] send: exit
2024-04-25 17:02:34,572 INFO    SenderThread:3847 [sender.py:send_exit():589] handling exit code: 1
2024-04-25 17:02:34,572 INFO    SenderThread:3847 [sender.py:send_exit():591] handling runtime: 11
2024-04-25 17:02:34,572 INFO    SenderThread:3847 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-04-25 17:02:34,572 INFO    SenderThread:3847 [sender.py:send_exit():597] send defer
2024-04-25 17:02:34,572 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:34,573 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-25 17:02:34,573 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:34,573 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 0
2024-04-25 17:02:34,573 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 1
2024-04-25 17:02:34,573 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:34,573 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-25 17:02:34,573 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:34,573 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 1
2024-04-25 17:02:34,573 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 2
2024-04-25 17:02:34,573 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:34,573 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-25 17:02:34,573 INFO    HandlerThread:3847 [system_monitor.py:finish():203] Stopping system monitor
2024-04-25 17:02:34,574 DEBUG   SystemMonitor:3847 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-25 17:02:34,574 DEBUG   SystemMonitor:3847 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-25 17:02:34,574 INFO    HandlerThread:3847 [interfaces.py:finish():202] Joined cpu monitor
2024-04-25 17:02:34,574 DEBUG   SystemMonitor:3847 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-25 17:02:34,574 INFO    HandlerThread:3847 [interfaces.py:finish():202] Joined disk monitor
2024-04-25 17:02:34,578 INFO    HandlerThread:3847 [interfaces.py:finish():202] Joined gpu monitor
2024-04-25 17:02:34,578 INFO    HandlerThread:3847 [interfaces.py:finish():202] Joined memory monitor
2024-04-25 17:02:34,578 INFO    HandlerThread:3847 [interfaces.py:finish():202] Joined network monitor
2024-04-25 17:02:34,579 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:34,579 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 2
2024-04-25 17:02:34,579 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 3
2024-04-25 17:02:34,579 DEBUG   SenderThread:3847 [sender.py:send():382] send: stats
2024-04-25 17:02:34,579 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:34,579 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-25 17:02:34,579 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:34,579 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 3
2024-04-25 17:02:34,580 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 4
2024-04-25 17:02:34,580 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:34,580 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-25 17:02:34,580 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:34,580 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 4
2024-04-25 17:02:34,580 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 5
2024-04-25 17:02:34,580 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:34,580 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-25 17:02:34,580 DEBUG   SenderThread:3847 [sender.py:send():382] send: summary
2024-04-25 17:02:34,581 INFO    SenderThread:3847 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-04-25 17:02:34,581 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:34,581 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 5
2024-04-25 17:02:34,581 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 6
2024-04-25 17:02:34,582 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:34,582 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-25 17:02:34,582 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:34,582 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 6
2024-04-25 17:02:34,585 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 17:02:34,641 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 7
2024-04-25 17:02:34,641 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:34,641 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-25 17:02:34,642 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:34,642 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 7
2024-04-25 17:02:34,867 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/config.yaml
2024-04-25 17:02:34,867 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/output.log
2024-04-25 17:02:34,868 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/wandb-summary.json
2024-04-25 17:02:35,572 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-25 17:02:36,868 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/output.log
2024-04-25 17:02:38,169 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 8
2024-04-25 17:02:38,169 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: poll_exit
2024-04-25 17:02:38,169 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:38,170 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-25 17:02:38,170 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:38,170 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 8
2024-04-25 17:02:38,170 INFO    SenderThread:3847 [job_builder.py:build():298] Attempting to build job artifact
2024-04-25 17:02:38,170 INFO    SenderThread:3847 [job_builder.py:_get_source_type():428] is repo sourced job
2024-04-25 17:02:38,188 INFO    SenderThread:3847 [job_builder.py:build():404] adding wandb-job metadata file
2024-04-25 17:02:38,193 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 9
2024-04-25 17:02:38,193 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:38,193 DEBUG   SenderThread:3847 [sender.py:send():382] send: artifact
2024-04-25 17:02:38,193 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-25 17:02:38,443 INFO    SenderThread:3847 [sender.py:send_artifact():1470] sent artifact job-https___github.com_alessioborgi_AdaViT.git_train_train.py - {'id': 'QXJ0aWZhY3Q6ODEwMDczMzgy', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NDI2MjQ4Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODEwMDczMzgy', 'versionIndex': 35}}}
2024-04-25 17:02:38,443 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:38,443 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 9
2024-04-25 17:02:38,443 INFO    SenderThread:3847 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-25 17:02:38,868 INFO    Thread-12 :3847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/output.log
2024-04-25 17:02:38,869 INFO    SenderThread:3847 [dir_watcher.py:finish():388] scan: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files
2024-04-25 17:02:38,869 INFO    SenderThread:3847 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/config.yaml config.yaml
2024-04-25 17:02:38,869 INFO    SenderThread:3847 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/requirements.txt requirements.txt
2024-04-25 17:02:38,872 INFO    SenderThread:3847 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/conda-environment.yaml conda-environment.yaml
2024-04-25 17:02:38,874 INFO    SenderThread:3847 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/wandb-metadata.json wandb-metadata.json
2024-04-25 17:02:38,874 INFO    SenderThread:3847 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/output.log output.log
2024-04-25 17:02:38,876 INFO    SenderThread:3847 [dir_watcher.py:finish():402] scan save: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/wandb-summary.json wandb-summary.json
2024-04-25 17:02:38,879 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 10
2024-04-25 17:02:38,879 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:38,879 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-25 17:02:38,881 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:38,881 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 10
2024-04-25 17:02:38,881 INFO    SenderThread:3847 [file_pusher.py:finish():175] shutting down file pusher
2024-04-25 17:02:39,071 INFO    wandb-upload_0:3847 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/config.yaml
2024-04-25 17:02:39,216 INFO    wandb-upload_3:3847 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/output.log
2024-04-25 17:02:39,216 INFO    wandb-upload_1:3847 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/requirements.txt
2024-04-25 17:02:39,219 INFO    wandb-upload_4:3847 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/wandb-summary.json
2024-04-25 17:02:39,231 INFO    wandb-upload_2:3847 [upload_job.py:push():131] Uploaded file /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/files/conda-environment.yaml
2024-04-25 17:02:39,432 INFO    Thread-11 :3847 [sender.py:transition_state():617] send defer: 11
2024-04-25 17:02:39,432 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:39,432 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-25 17:02:39,433 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:39,433 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 11
2024-04-25 17:02:39,433 INFO    SenderThread:3847 [file_pusher.py:join():181] waiting for file pusher
2024-04-25 17:02:39,433 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 12
2024-04-25 17:02:39,433 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:39,433 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-25 17:02:39,433 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:39,433 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 12
2024-04-25 17:02:39,433 INFO    SenderThread:3847 [file_stream.py:finish():595] file stream finish called
2024-04-25 17:02:39,499 INFO    SenderThread:3847 [file_stream.py:finish():599] file stream finish is done
2024-04-25 17:02:39,499 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 13
2024-04-25 17:02:39,499 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:39,499 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-25 17:02:39,499 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:39,499 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 13
2024-04-25 17:02:39,499 INFO    SenderThread:3847 [sender.py:transition_state():617] send defer: 14
2024-04-25 17:02:39,500 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: defer
2024-04-25 17:02:39,500 DEBUG   SenderThread:3847 [sender.py:send():382] send: final
2024-04-25 17:02:39,500 INFO    HandlerThread:3847 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-25 17:02:39,500 DEBUG   SenderThread:3847 [sender.py:send():382] send: footer
2024-04-25 17:02:39,500 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: defer
2024-04-25 17:02:39,500 INFO    SenderThread:3847 [sender.py:send_request_defer():613] handle sender defer: 14
2024-04-25 17:02:39,501 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-25 17:02:39,501 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: poll_exit
2024-04-25 17:02:39,501 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: server_info
2024-04-25 17:02:39,501 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: server_info
2024-04-25 17:02:39,503 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: get_summary
2024-04-25 17:02:39,504 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-25 17:02:39,504 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 17:02:39,504 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: job_info
2024-04-25 17:02:39,561 DEBUG   SenderThread:3847 [sender.py:send_request():409] send_request: job_info
2024-04-25 17:02:39,561 INFO    MainThread:3847 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2024-04-25 17:02:39,561 INFO    MainThread:3847 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2024-04-25 17:02:39,561 INFO    MainThread:3847 [wandb_run.py:_footer_sync_info():3796] logging synced files
2024-04-25 17:02:39,561 DEBUG   HandlerThread:3847 [handler.py:handle_request():146] handle_request: shutdown
2024-04-25 17:02:39,562 INFO    HandlerThread:3847 [handler.py:finish():866] shutting down handler
2024-04-25 17:02:40,505 INFO    WriterThread:3847 [datastore.py:close():294] close: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-17-02-21/wandb/run-20240425_170222-54bnn926/run-54bnn926.wandb
2024-04-25 17:02:40,561 INFO    SenderThread:3847 [sender.py:finish():1548] shutting down sender
2024-04-25 17:02:40,561 INFO    SenderThread:3847 [file_pusher.py:finish():175] shutting down file pusher
2024-04-25 17:02:40,561 INFO    SenderThread:3847 [file_pusher.py:join():181] waiting for file pusher
